x,y
0.09239660657476138,0.2271859626106919
0.12304347826086955,0.2355493604460478
0.10501590668080592,0.2556215152509018
0.12484623541887592,0.2639849130862577
0.13926829268292681,0.2790390291898982
0.14828207847295863,0.29074778615939645
0.15729586426299044,0.30580190226303694
0.16090137857900316,0.3325647753361757
0.17532343584305407,0.34929157100688746
0.18613997879109223,0.36267300754345677
0.19515376458112405,0.3693637258117415
0.21137857900318133,0.38776320104952433
0.22580063626723224,0.3961265988848802
0.24743372216330858,0.40783535585437836
0.2582502651113468,0.4128533945555919
0.2979109225874868,0.43627090849458827
0.31593849416755043,0.44463430632994416
0.34838812301166494,0.45299770416530005
0.3700212089077413,0.4580157428665136
0.39165429480381764,0.4580157428665136
0.4349204665959704,0.4580157428665136
0.44213149522799583,0.45467038373237123
0.452948038176034,0.4412889471958018
0.4944114528101804,0.44630698589701534
0.4853976670201485,0.45467038373237123
0.49080593849416765,0.46136110200065583
0.5268610816542949,0.46805182026894054
0.5286638388123013,0.46136110200065583
0.5611134676564158,0.45467038373237123
0.5827465535524922,0.4697244998360117
0.5917603393425239,0.4797605772384388
0.6350265111346767,0.48979665464086575
0.5737327677624603,0.4914693342079369
0.4457370095440085,0.47641521810429643
0.4241039236479322,0.4713971794030829
0.39706256627783676,0.44630698589701534
0.34838812301166494,0.44463430632994416
0.29430540827147406,0.41452607412266307
0.5034252386002122,0.47641521810429643
0.5719300106044539,0.4797605772384388
0.6386320254506894,0.48310593637258115
0.6999257688229057,0.4948146933420793
0.09960763520678684,0.21045916693998024
0.07797454931071048,0.19373237126926846
0.09059384941675502,0.1686421777632009
0.07797454931071048,0.16696949819612983
